date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,31.4,32.39,32.48,30.5,380908,0,0,27452000000
2026-03-24,31.04,32.3,32.55,30.95,582757,0,0,27452000000
2026-03-23,29.4,31.11,31.11,29.4,388845,0,0,27452000000
2026-03-20,28.49,28.28,28.97,28.28,54094,0,0,27452000000
2026-03-19,28.67,28.48,28.99,28.4,43491,0,0,27452000000
2026-03-18,29.23,28.8,29.32,28.68,51251,0,0,27452000000
2026-03-17,28.78,29.19,29.5,28.71,78944,0,0,27376000000
2026-03-16,28.75,28.81,28.97,28.48,51160,0,0,26368000000
2026-03-13,28.46,28.79,28.92,28.41,57838,0,0,26368000000
2026-03-12,28.2,28.56,28.78,28.12,62204,0,0,26368000000
2026-03-11,28.3,28.19,28.33,28.0,37797,0,0,26368000000
2026-03-10,27.97,28.28,28.4,27.97,41969,0,0,24139000000
2026-03-09,28.0,27.87,28.0,27.55,37147,0,0,24139000000
2026-03-06,27.82,28.16,28.19,27.68,33977,0,0,24139000000
2026-03-05,28.03,27.84,28.08,27.67,40328,0,0,24139000000
2026-03-04,28.44,27.87,28.46,27.82,53385,0,0,24139000000
2026-03-03,28.68,28.58,28.89,28.41,61016,0,0,24139000000
2026-03-02,29.0,28.77,29.29,28.62,66771,0,0,24139000000
2026-02-27,29.04,29.3,29.49,29.04,27103,0,0,24139000000
2026-02-26,29.53,29.08,29.53,28.97,51299,0,0,24139000000
2026-02-25,29.18,29.42,29.58,29.18,45668,0,0,24139000000
2026-02-24,29.49,29.18,29.54,29.16,37998,0,0,24139000000
2026-02-13,29.51,29.25,29.66,29.23,27472,0,0,24139000000
2026-02-12,29.77,29.51,29.77,29.42,51963,0,0,24139000000
2026-02-11,29.65,29.77,29.79,29.6,27384,0,0,24139000000
2026-02-10,29.88,29.65,29.88,29.51,37281,0,0,24139000000
2026-02-09,30.17,29.8,30.22,29.67,57482,0,0,24139000000
2026-02-06,30.05,29.99,30.07,29.7,59418,0,0,24139000000
2026-02-05,29.35,30.2,30.62,29.19,112141,0,0,24139000000
2026-02-04,28.79,29.35,29.38,28.69,62774,0,0,24139000000
2026-02-03,28.69,28.78,29.06,28.33,52582,0,0,24139000000
2026-02-02,29.56,28.55,29.56,28.46,100907,0,0,24139000000
2026-01-30,30.01,29.56,30.24,29.47,59834,0,0,24139000000
2026-01-29,30.05,30.1,30.28,29.86,47671,0,0,24139000000
2026-01-28,29.6,30.12,30.25,29.35,65426,0,0,24139000000
2026-01-27,30.16,29.59,30.2,29.33,90661,0,0,24139000000
2026-01-26,30.68,30.13,30.78,30.0,92398,0,0,24139000000
2026-01-23,30.78,30.67,30.82,30.54,63005,0,0,24139000000
2026-01-22,30.88,30.7,31.1,30.63,49999,0,0,24139000000
2026-01-21,31.15,30.88,31.31,30.79,61837,0,0,24139000000
2026-01-20,30.6,31.04,31.48,30.6,93569,0,0,24139000000
2026-01-19,29.96,30.58,30.65,29.9,93891,0,0,24139000000
2026-01-16,30.22,29.94,30.38,29.9,56538,0,0,24139000000
2026-01-15,30.12,30.3,30.54,30.09,50020,0,0,24139000000
2026-01-14,30.6,30.2,30.62,30.11,94768,0,0,24139000000
2026-01-13,30.37,30.6,30.69,30.21,81721,0,0,24139000000
2026-01-12,30.38,30.38,30.38,30.02,69785,0,0,24139000000
2026-01-09,30.45,30.38,30.49,30.15,61939,0,0,24139000000
2026-01-08,30.24,30.47,30.6,30.14,48073,0,0,24139000000
2026-01-07,30.38,30.28,30.56,30.24,53688,0,0,24139000000
2026-01-06,30.07,30.38,30.39,29.99,63744,0,0,24139000000
2026-01-05,29.71,30.07,30.15,29.71,47974,0,0,24139000000
2025-12-31,29.84,29.7,29.95,29.7,29746,0,0,24139000000
2025-12-30,29.84,29.82,30.04,29.78,32117,0,0,24139000000
2025-12-29,30.07,29.88,30.26,29.86,39895,0,0,24139000000
2025-12-26,30.1,30.07,30.24,29.96,36865,0,0,24139000000
2025-12-25,29.92,30.1,30.25,29.85,35039,0,0,24139000000
2025-12-24,29.98,29.99,30.18,29.8,35144,0,0,24139000000
2025-12-23,30.35,30.05,30.44,29.99,36687,0,0,24139000000
2025-12-22,30.35,30.36,30.63,30.28,39393,0,0,24139000000
2025-12-19,30.05,30.34,30.43,29.96,40285,0,0,24139000000
2025-12-18,29.83,30.03,30.28,29.71,44663,0,0,24139000000
2025-12-17,29.55,29.96,30.05,29.33,53604,0,0,24139000000
2025-12-16,29.91,29.55,29.96,29.5,35486,0,0,24139000000
2025-12-15,29.35,29.89,30.15,29.33,52728,0,0,24139000000
2025-12-12,29.7,29.5,29.88,29.36,57457,0,0,24139000000
2025-12-11,29.98,29.78,30.39,29.73,53413,0,0,24139000000
2025-12-10,29.56,29.95,30.06,29.5,62032,0,0,24139000000
2025-12-09,29.88,29.65,29.88,29.5,56060,0,0,24139000000
2025-12-08,30.0,29.88,30.15,29.76,55122,0,0,24139000000
2025-12-05,30.19,30.04,30.26,29.45,85471,0,0,24139000000
2025-12-04,30.8,30.28,30.93,30.14,69121,0,0,24139000000
2025-12-03,30.57,30.89,31.08,30.4,47744,0,0,24139000000
2025-12-02,31.01,30.73,31.11,30.67,34787,0,0,24139000000
2025-12-01,30.86,31.05,31.11,30.7,55459,0,0,24139000000
2025-11-28,30.75,30.81,31.48,30.5,51892,0,0,24139000000
2025-11-27,30.37,30.48,30.63,30.26,35866,0,0,24139000000
2025-11-26,30.58,30.37,30.84,30.36,35603,0,0,24139000000
2025-11-25,30.5,30.56,30.96,30.5,44653,0,0,24139000000
2025-11-24,30.6,30.48,30.68,30.19,40855,0,0,24139000000
2025-11-21,30.76,30.46,31.05,30.25,62801,0,0,24139000000
2025-11-20,31.69,30.87,31.7,30.85,78805,0,0,24139000000
2025-11-19,31.31,31.68,32.0,31.31,60140,0,0,24139000000
2025-11-18,31.79,31.34,31.88,31.28,68548,0,0,24139000000
2025-11-17,32.68,31.89,32.77,31.78,80709,0,0,24139000000
2025-11-14,32.75,32.81,33.3,32.66,70371,0,0,24139000000
2025-11-13,33.05,32.86,33.28,32.77,65064,0,0,24139000000
2025-11-12,32.85,32.92,33.27,32.68,89365,0,0,24139000000
2025-11-11,32.78,32.8,32.95,32.52,64576,0,0,24139000000
2025-11-10,32.3,32.79,32.99,32.06,112314,0,0,24139000000
2025-11-07,31.8,32.18,32.96,31.7,112724,0,0,24139000000
2025-11-06,31.84,31.87,31.93,31.6,45384,0,0,24139000000
2025-11-05,31.42,31.86,31.86,31.28,58309,0,0,24139000000
2025-11-04,32.1,31.59,32.14,31.5,87466,0,0,24139000000
2025-11-03,32.67,32.13,32.68,32.03,81604,0,0,24139000000
2025-10-31,31.74,32.67,32.86,31.74,127152,0,0,24139000000
2025-10-30,32.21,31.74,32.21,31.73,69308,0,0,24139000000
2025-10-29,32.27,32.25,32.35,31.89,73413,0,0,24139000000
2025-10-28,32.59,32.27,32.78,32.25,78786,0,0,24139000000
2025-10-27,33.17,32.55,33.26,32.5,137967,0,0,24139000000
2025-10-24,33.28,33.18,34.14,33.03,169859,0,0,24139000000
2025-10-23,32.26,32.58,32.59,32.15,47831,0,0,24139000000
2025-10-22,32.31,32.37,32.68,32.18,38606,0,0,24139000000
2025-10-21,32.47,32.31,32.72,32.27,68531,0,0,24139000000
2025-10-20,32.94,32.42,32.95,32.26,57109,0,0,24139000000
2025-10-17,33.33,32.72,33.36,32.71,53446,0,0,24139000000
2025-10-16,33.9,33.29,34.1,33.22,64644,0,0,24139000000
2025-10-15,33.53,33.9,33.95,33.49,50852,0,0,24139000000
2025-10-14,33.58,33.49,34.1,33.33,77941,0,0,24139000000
2025-10-13,33.85,33.54,34.04,33.32,77575,0,0,24139000000
2025-10-10,34.31,34.55,34.98,34.21,56845,0,0,24139000000
2025-10-09,34.64,34.37,34.69,34.0,81410,0,0,24139000000
2025-09-30,34.56,34.72,35.11,34.41,47094,0,0,24139000000
2025-09-29,34.82,34.56,34.88,34.02,50515,0,0,24139000000
2025-09-26,35.14,34.75,35.25,34.72,43265,0,0,24139000000
2025-09-25,34.43,35.14,35.38,34.39,86081,0,0,24139000000
2025-09-24,34.18,34.5,34.86,33.93,73421,0,0,24139000000
2025-09-23,33.71,34.39,34.47,33.12,89375,0,0,24139000000
2025-09-22,34.1,33.71,34.21,33.52,64925,0,0,24139000000
2025-09-19,34.26,34.09,34.33,34.0,61911,0,0,24139000000
2025-09-18,34.88,34.38,35.32,34.2,95623,0,0,24139000000
2025-09-17,34.5,34.87,35.03,34.4,67609,0,0,24139000000
2025-09-16,34.55,34.48,34.75,34.36,43864,0,0,24139000000
2025-09-15,34.62,34.61,34.85,34.51,58842,0,0,24139000000
2025-09-12,34.91,34.61,34.93,34.6,70198,0,0,24139000000
2025-09-11,35.04,35.02,35.06,34.3,77387,0,0,24139000000
2025-09-10,35.352,35.012,35.422,34.812,63614,0,0,24139000000
2025-09-09,35.282,35.502,35.922,35.172,78023,0,0,24139000000
2025-09-08,35.712,35.262,35.722,34.922,103480,0,0,24139000000
2025-09-05,34.522,35.522,36.112,34.522,128744,0,0,24139000000
2025-09-04,34.832,34.622,34.862,34.252,62968,0,0,24139000000
2025-09-03,34.752,34.762,34.992,34.442,61850,0,0,24139000000
2025-09-02,35.322,34.732,35.432,34.602,100467,0,0,24139000000
2025-09-01,36.122,35.432,36.212,35.332,94758,0,0,24139000000
2025-08-29,35.592,36.072,36.472,35.572,88691,0,0,24139000000
2025-08-28,35.812,35.772,35.822,34.922,91177,0,0,24139000000
2025-08-27,36.532,35.632,36.552,35.572,130297,0,0,24139000000
2025-08-26,36.442,36.522,36.772,36.162,135626,0,0,24139000000
2025-08-25,37.672,36.622,37.722,36.192,236588,0,0,24139000000
2025-08-22,36.872,37.312,37.312,36.582,110784,0,0,24139000000
2025-08-21,35.972,37.092,37.392,35.902,152088,0,0,24139000000
2025-08-20,35.632,35.952,36.052,35.332,84250,0,0,24139000000
2025-08-19,36.022,35.652,36.072,35.452,77028,0,0,24139000000
2025-08-18,35.672,35.922,36.202,35.622,60706,0,0,24139000000
2025-08-15,35.232,35.662,35.742,35.142,44141,0,0,24139000000
2025-08-14,35.672,35.332,35.852,35.302,50727,0,0,24139000000
2025-08-13,35.762,35.672,35.872,35.372,61133,0,0,24139000000
2025-08-12,35.082,35.592,35.652,35.002,66766,0,0,24139000000
2025-08-11,34.972,35.032,35.172,34.772,39888,0,0,24139000000
2025-08-08,34.882,34.842,35.292,34.722,41668,0,0,24139000000
2025-08-07,35.002,34.922,35.372,34.892,43318,0,0,24139000000
2025-08-06,34.712,35.002,35.172,34.572,50153,0,0,24139000000
2025-08-05,34.632,34.752,34.872,34.492,45260,0,0,24139000000
2025-08-04,34.072,34.632,34.952,33.922,55810,0,0,24139000000
2025-08-01,34.032,34.232,34.442,34.032,46951,0,0,24139000000
2025-07-31,35.022,34.032,35.022,33.972,75537,0,0,24139000000
2025-07-30,34.872,35.022,35.242,34.852,54648,0,0,24139000000
2025-07-29,35.412,35.022,35.702,34.842,60528,0,0,24139000000
2025-07-28,35.992,35.522,36.082,35.382,71270,0,0,24139000000
2025-07-25,35.972,35.972,36.642,35.672,94432,0,0,24139000000
2025-07-24,35.272,35.862,36.242,35.172,82437,0,0,24139000000
2025-07-23,35.642,35.352,35.992,35.292,65418,0,0,24139000000
2025-07-22,35.602,35.642,35.782,35.402,43959,0,0,24139000000
2025-07-21,35.392,35.602,35.892,35.352,57093,0,0,24139000000
2025-07-18,35.192,35.492,35.532,34.932,56483,0,0,24139000000
2025-07-17,34.972,35.182,35.452,34.872,50428,0,0,24139000000
2025-07-16,35.472,34.932,35.472,34.902,54483,0,0,24139000000
2025-07-15,35.282,35.402,36.042,35.082,72365,0,0,24139000000
2025-07-14,34.972,35.372,35.862,34.822,72703,0,0,24139000000
2025-07-11,34.872,35.142,35.322,34.512,91119,0,0,24139000000
2025-07-10,35.372,35.002,35.372,34.772,88755,0,0,24139000000
2025-07-09,35.022,35.972,36.722,34.822,139038,0,0,24139000000
2025-07-08,35.392,35.322,35.472,34.302,128759,0,0,24139000000
2025-07-07,35.962,35.442,36.372,35.272,104435,0,0,24139000000
2025-07-04,34.752,36.092,36.392,34.702,153128,0,0,24139000000
