date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,16.32,16.66,17.15,16.31,274284,0,0,17194000000
2026-03-24,16.47,16.21,16.56,15.84,227484,0,0,17194000000
2026-03-23,17.12,16.07,17.36,15.91,396596,0,0,17194000000
2026-03-20,18.34,17.44,18.79,17.44,383437,0,0,17194000000
2026-03-19,17.99,18.3,18.75,17.81,344890,0,0,17194000000
2026-03-18,18.07,18.23,18.4,17.9,255435,0,0,17194000000
2026-03-17,18.2,18.0,18.85,17.83,357696,0,0,16585000000
2026-03-16,18.66,18.1,18.75,17.8,309172,0,0,16585000000
2026-03-13,19.8,18.5,19.9,18.5,515766,0,0,16585000000
2026-03-12,19.18,19.59,19.87,19.18,521867,0,0,16585000000
2026-03-11,19.29,19.23,19.7,18.91,565672,0,0,16585000000
2026-03-10,19.34,19.23,19.49,18.9,560558,0,0,18887000000
2026-03-09,18.21,19.04,19.25,17.66,549255,0,0,18887000000
2026-03-06,18.0,18.64,18.97,17.88,391460,0,0,18887000000
2026-03-05,17.7,18.06,18.48,17.67,388096,0,0,18887000000
2026-03-04,17.14,17.25,17.79,17.13,240283,0,0,18887000000
2026-03-03,18.04,17.4,18.28,17.33,355280,0,0,18887000000
2026-03-02,18.69,17.99,18.8,17.75,417500,0,0,18887000000
2026-02-27,18.8,19.08,19.23,18.63,373864,0,0,18887000000
2026-02-26,18.32,19.0,19.35,18.19,612853,0,0,18887000000
2026-02-25,17.52,18.0,18.1,17.4,272894,0,0,18887000000
2026-02-24,17.78,17.51,18.0,17.46,259151,0,0,18887000000
2026-02-13,18.11,17.49,18.22,17.47,305637,0,0,18887000000
2026-02-12,18.4,18.14,18.4,17.72,309140,0,0,18887000000
2026-02-11,18.7,18.29,18.7,18.22,251107,0,0,18887000000
2026-02-10,18.95,18.7,19.05,18.51,313894,0,0,18887000000
2026-02-09,18.2,19.1,19.17,18.2,575922,0,0,18887000000
2026-02-06,17.21,17.52,17.95,17.01,228808,0,0,18887000000
2026-02-05,17.9,17.3,17.91,17.25,277320,0,0,18887000000
2026-02-04,17.77,18.14,18.41,17.52,338099,0,0,18887000000
2026-02-03,17.5,17.87,17.9,17.26,228924,0,0,18887000000
2026-02-02,17.3,17.32,17.95,17.13,308148,0,0,18887000000
2026-01-30,17.67,17.29,17.84,16.83,346839,0,0,18887000000
2026-01-29,17.89,17.9,18.62,17.5,402813,0,0,18887000000
2026-01-28,18.71,17.88,18.85,17.86,410304,0,0,18887000000
2026-01-27,18.66,18.83,19.15,17.88,436944,0,0,18887000000
2026-01-26,19.54,18.73,19.76,18.33,527071,0,0,18887000000
2026-01-23,18.66,19.31,20.11,18.54,655770,0,0,18887000000
2026-01-22,19.04,18.6,19.18,18.43,443268,0,0,18887000000
2026-01-21,19.21,18.95,19.29,18.32,577120,0,0,18887000000
2026-01-20,19.38,19.4,19.7,18.77,627921,0,0,18887000000
2026-01-19,17.77,19.26,19.69,17.77,816699,0,0,18887000000
2026-01-16,19.57,17.94,19.93,17.93,689693,0,0,18887000000
2026-01-15,19.4,18.97,19.78,18.44,737938,0,0,18887000000
2026-01-14,18.6,19.41,20.7,18.34,1230176,0,0,18887000000
2026-01-13,17.81,18.34,18.75,16.85,1055771,0,0,18887000000
2026-01-12,16.67,17.35,17.39,16.5,514163,0,0,18887000000
2026-01-09,16.0,16.3,16.36,15.92,286720,0,0,18887000000
2026-01-08,15.57,16.01,16.25,15.5,244856,0,0,18887000000
2026-01-07,15.94,15.62,15.94,15.48,179219,0,0,18887000000
2026-01-06,15.73,15.94,16.05,15.64,208034,0,0,18887000000
2026-01-05,15.31,15.72,15.81,15.12,259315,0,0,18887000000
2025-12-31,15.49,15.21,15.58,14.91,280650,0,0,18887000000
2025-12-30,15.62,15.5,15.88,15.43,190245,0,0,18887000000
2025-12-29,15.53,15.69,15.94,15.3,216960,0,0,18887000000
2025-12-26,15.78,15.5,15.83,15.48,136857,0,0,18887000000
2025-12-25,15.4,15.75,15.92,15.28,217793,0,0,18887000000
2025-12-24,14.85,15.29,15.35,14.85,179822,0,0,18887000000
2025-12-23,15.21,14.89,15.25,14.83,149351,0,0,18887000000
2025-12-22,15.27,15.21,15.42,15.06,151689,0,0,18887000000
2025-12-19,15.06,15.23,15.38,15.0,165013,0,0,18887000000
2025-12-18,15.03,15.06,15.25,15.02,93975,0,0,18887000000
2025-12-17,14.95,15.18,15.22,14.74,139197,0,0,18887000000
2025-12-16,15.2,15.0,15.3,14.92,173012,0,0,18887000000
2025-12-15,15.2,15.26,15.72,15.13,162558,0,0,18887000000
2025-12-12,14.9,15.29,15.45,14.85,207339,0,0,18887000000
2025-12-11,15.2,14.9,15.25,14.89,108234,0,0,18887000000
2025-12-10,15.14,15.21,15.28,14.95,105224,0,0,18887000000
2025-12-09,15.33,15.2,15.55,15.14,111019,0,0,18887000000
2025-12-08,15.4,15.41,15.76,15.37,174033,0,0,18887000000
2025-12-05,15.14,15.4,15.47,14.97,136109,0,0,18887000000
2025-12-04,15.3,15.14,15.43,15.11,120569,0,0,18887000000
2025-12-03,15.61,15.33,15.77,15.24,159955,0,0,18887000000
2025-12-02,16.29,15.7,16.31,15.65,246239,0,0,18887000000
2025-12-01,16.37,16.28,16.49,16.16,196818,0,0,18887000000
2025-11-28,16.45,16.22,16.55,16.07,203722,0,0,18887000000
2025-11-27,16.56,16.36,16.88,16.32,196830,0,0,18887000000
2025-11-26,16.8,16.56,17.24,16.52,199126,0,0,18887000000
2025-11-25,16.96,16.8,17.14,16.79,226301,0,0,18887000000
2025-11-24,16.15,16.96,17.1,15.91,374649,0,0,18887000000
2025-11-21,16.39,16.09,16.75,15.88,246987,0,0,18887000000
2025-11-20,17.5,16.63,17.55,16.54,311617,0,0,18887000000
2025-11-19,18.0,17.4,18.12,17.23,367574,0,0,18887000000
2025-11-18,16.85,17.75,18.85,16.71,573374,0,0,18887000000
