date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,23.63,23.88,24.13,23.34,33963,0,0,4687000000
2026-03-24,23.34,23.49,23.49,22.88,31436,0,0,4687000000
2026-03-23,24.0,22.87,24.02,22.7,51115,0,0,4687000000
2026-03-20,24.56,24.4,25.0,23.99,46815,0,0,4687000000
2026-03-19,25.07,24.64,25.16,24.5,33566,0,0,4687000000
2026-03-18,25.12,25.39,25.4,24.92,26716,0,0,4687000000
2026-03-17,25.48,25.02,25.72,24.97,28379,0,0,4489000000
2026-03-16,25.19,25.48,25.65,25.09,24365,0,0,4489000000
2026-03-13,25.44,25.19,25.58,25.08,23108,0,0,4489000000
2026-03-12,25.8,25.49,25.91,25.37,22620,0,0,4489000000
2026-03-11,25.87,25.85,25.99,25.63,27201,0,0,4489000000
2026-03-10,25.49,25.86,26.09,25.49,37035,0,0,4836000000
2026-03-09,25.41,25.33,25.41,24.81,33286,0,0,4836000000
2026-03-06,25.01,25.65,25.74,24.95,36053,0,0,4836000000
2026-03-05,25.15,25.13,25.48,24.94,35019,0,0,4836000000
2026-03-04,24.93,24.73,25.21,24.5,37128,0,0,4836000000
2026-03-03,26.55,25.12,26.57,25.08,51896,0,0,4836000000
2026-03-02,26.95,26.38,27.26,26.3,63814,0,0,4836000000
2026-02-27,26.86,27.06,27.15,26.69,37250,0,0,4836000000
2026-02-26,27.18,26.86,27.19,26.74,48909,0,0,4836000000
2026-02-25,27.5,27.14,27.55,27.03,46790,0,0,4836000000
2026-02-24,28.02,27.43,28.11,27.3,48454,0,0,4836000000
2026-02-13,28.14,27.91,28.59,27.9,39096,0,0,4836000000
2026-02-12,28.34,28.19,28.52,28.16,36864,0,0,4836000000
2026-02-11,28.64,28.32,28.72,28.27,42186,0,0,4836000000
2026-02-10,28.8,28.71,29.08,28.53,43438,0,0,4836000000
2026-02-09,29.01,28.8,29.07,28.49,47585,0,0,4836000000
2026-02-06,28.99,28.57,29.07,28.31,52163,0,0,4836000000
2026-02-05,28.94,29.0,29.37,28.81,34792,0,0,4836000000
2026-02-04,29.9,29.18,29.98,28.65,58234,0,0,4836000000
2026-02-03,28.82,29.99,30.94,28.58,82219,0,0,4836000000
2026-02-02,29.78,28.55,29.8,28.4,77891,0,0,4836000000
2026-01-30,30.55,29.74,30.73,28.9,92783,0,0,4836000000
2026-01-29,30.66,30.73,32.22,30.0,70259,0,0,4836000000
2026-01-28,30.78,30.66,32.33,30.51,75179,0,0,4836000000
2026-01-27,30.7,31.5,31.97,30.57,97751,0,0,4836000000
2026-01-26,31.47,30.7,31.9,30.23,98403,0,0,4836000000
2026-01-23,30.8,31.42,32.06,30.23,111591,0,0,4836000000
2026-01-22,28.7,30.81,31.2,28.49,150093,0,0,4836000000
2026-01-21,27.9,28.77,29.38,27.7,102701,0,0,4836000000
2026-01-20,27.94,27.89,28.52,27.5,75972,0,0,4836000000
2026-01-19,28.73,27.93,28.77,27.75,76843,0,0,4836000000
2026-01-16,29.88,28.73,30.04,28.63,112650,0,0,4836000000
