date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,16.87,17.29,17.38,16.68,120425,0,0,3986999999
2026-03-24,16.3,16.85,17.04,16.21,162345,0,0,3986999999
2026-03-23,16.36,16.07,16.74,15.93,110351,0,0,3986999999
2026-03-20,16.9,16.63,17.14,16.6,76050,0,0,3986999999
2026-03-19,16.97,16.84,17.14,16.76,62725,0,0,3986999999
2026-03-18,16.82,17.14,17.18,16.77,68416,0,0,3986999999
2026-03-17,17.35,16.85,17.35,16.85,101636,0,0,3886000000
2026-03-16,17.66,17.17,18.2,17.13,170572,0,0,3706000000
2026-03-13,17.72,17.99,18.5,17.49,229282,0,0,3706000000
2026-03-12,17.78,17.71,18.12,17.54,130814,0,0,3706000000
2026-03-11,17.65,17.89,17.94,17.31,138691,0,0,3884000000
2026-03-10,17.35,17.66,17.85,17.34,118262,0,0,3884000000
2026-03-09,17.19,17.45,17.59,17.12,141055,0,0,3884000000
2026-03-06,17.07,17.37,17.44,17.01,103861,0,0,3884000000
2026-03-05,17.4,17.11,17.43,16.96,109523,0,0,3884000000
2026-03-04,17.45,17.02,17.56,15.84,215835,0,0,3884000000
2026-03-03,17.4,17.62,17.98,17.29,271399,0,0,3884000000
2026-03-02,17.14,17.31,17.54,16.88,182188,0,0,3884000000
2026-02-27,17.28,17.38,17.57,17.11,173162,0,0,3884000000
2026-02-26,16.88,17.3,17.76,16.88,211422,0,0,3884000000
2026-02-25,16.33,17.03,17.17,16.28,191005,0,0,3884000000
2026-02-24,16.15,16.31,16.48,16.02,95624,0,0,3884000000
2026-02-13,16.07,15.99,16.17,15.92,70205,0,0,3884000000
2026-02-12,16.11,16.1,16.33,15.88,94955,0,0,3884000000
2026-02-11,15.88,16.15,16.19,15.76,107088,0,0,3884000000
2026-02-10,15.91,15.87,16.04,15.82,81203,0,0,3884000000
2026-02-09,16.0,15.93,16.07,15.66,119575,0,0,3884000000
2026-02-06,15.4,15.92,16.39,15.3,140293,0,0,3884000000
2026-02-05,15.49,15.47,15.62,15.42,51176,0,0,3884000000
2026-02-04,15.17,15.57,15.69,15.17,80039,0,0,3884000000
2026-02-03,15.34,15.25,15.38,15.08,82333,0,0,3884000000
2026-02-02,15.55,15.23,15.68,15.22,74444,0,0,3884000000
2026-01-30,15.67,15.64,15.96,15.4,68048,0,0,3884000000
2026-01-29,15.69,15.78,16.03,15.57,90135,0,0,3884000000
