date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,14.98,15.0,15.07,14.84,20882,0,0,3067000000
2026-03-24,14.59,14.86,14.86,14.38,35418,0,0,3067000000
2026-03-23,15.17,14.31,15.32,14.21,45484,0,0,3067000000
2026-03-20,15.5,15.19,15.79,15.17,44728,0,0,3067000000
2026-03-19,15.76,15.42,15.9,15.35,25040,0,0,3067000000
2026-03-18,15.84,15.91,16.09,15.75,19130,0,0,3067000000
2026-03-17,16.14,15.84,16.35,15.83,18272,0,0,3038000000
2026-03-16,16.11,16.11,16.17,15.93,16202,0,0,2925000000
2026-03-13,16.03,16.11,16.5,15.95,24364,0,0,2925000000
2026-03-12,16.48,16.07,16.51,16.06,21511,0,0,2925000000
2026-03-11,16.64,16.37,16.67,16.34,19557,0,0,2925000000
2026-03-10,16.25,16.64,16.65,16.24,29818,0,0,3152000000
2026-03-09,16.3,16.15,16.3,15.86,33246,0,0,3152000000
2026-03-06,15.73,16.28,16.38,15.67,29228,0,0,3152000000
2026-03-05,15.8,15.72,15.95,15.66,19457,0,0,3152000000
2026-03-04,15.83,15.6,16.0,15.42,32334,0,0,3152000000
2026-03-03,16.56,15.95,16.79,15.95,35188,0,0,3152000000
2026-03-02,16.88,16.56,17.1,16.56,30878,0,0,3152000000
2026-02-27,17.24,17.2,17.29,17.1,17346,0,0,3152000000
2026-02-26,17.13,17.26,17.3,17.08,24734,0,0,3152000000
2026-02-25,17.12,17.14,17.23,17.04,26067,0,0,3152000000
2026-02-24,16.88,17.06,17.15,16.83,25108,0,0,3152000000
2026-02-13,16.65,16.72,16.95,16.51,22781,0,0,3152000000
2026-02-12,16.85,16.65,16.92,16.65,25597,0,0,3152000000
2026-02-11,16.93,16.85,17.05,16.84,16701,0,0,3152000000
2026-02-10,16.9,16.92,17.07,16.81,18036,0,0,3152000000
2026-02-09,16.78,16.9,16.92,16.7,21366,0,0,3152000000
2026-02-06,16.31,16.65,16.75,16.2,26687,0,0,3152000000
2026-02-05,16.37,16.3,16.5,16.3,17302,0,0,3152000000
2026-02-04,16.18,16.41,16.52,16.13,26381,0,0,3152000000
2026-02-03,15.87,16.18,16.19,15.85,20918,0,0,3152000000
2026-02-02,16.18,15.8,16.23,15.8,29248,0,0,3152000000
2026-01-30,15.94,16.17,16.36,15.81,53030,0,0,3152000000
2026-01-29,16.71,16.66,17.05,16.5,36133,0,0,3152000000
2026-01-28,17.29,16.85,17.29,16.82,31305,0,0,3152000000
2026-01-27,17.19,17.16,17.29,16.6,40221,0,0,3152000000
2026-01-26,17.79,17.29,17.79,17.09,50038,0,0,3152000000
2026-01-23,17.39,17.62,17.64,17.35,45831,0,0,3152000000
2026-01-22,17.3,17.36,17.45,17.27,25318,0,0,3152000000
2026-01-21,17.16,17.32,17.4,17.01,29819,0,0,3152000000
2026-01-20,17.44,17.14,17.53,17.05,36569,0,0,3152000000
2026-01-19,17.19,17.43,17.6,17.13,36007,0,0,3152000000
2026-01-16,17.36,17.22,17.39,17.03,39924,0,0,3152000000
2026-01-15,17.57,17.2,17.57,17.1,47548,0,0,3152000000
2026-01-14,17.31,17.55,17.91,17.29,78389,0,0,3152000000
2026-01-13,17.54,17.29,17.62,17.19,47335,0,0,3152000000
2026-01-12,17.33,17.54,17.56,17.11,51406,0,0,3152000000
2026-01-09,17.02,17.15,17.18,16.96,40327,0,0,3152000000
2026-01-08,16.88,17.0,17.07,16.81,28940,0,0,3152000000
2026-01-07,17.09,16.86,17.09,16.8,33287,0,0,3152000000
2026-01-06,17.17,17.09,17.22,16.98,35813,0,0,3152000000
2026-01-05,17.0,17.14,17.2,16.73,40865,0,0,3152000000
2025-12-31,17.42,17.05,17.5,17.05,42403,0,0,3152000000
2025-12-30,17.15,17.33,17.59,17.0,83846,0,0,3152000000
2025-12-29,16.46,17.49,18.0,16.42,103451,0,0,3152000000
2025-12-26,16.61,16.47,16.91,16.46,30094,0,0,3152000000
2025-12-25,16.28,16.69,16.71,16.28,27200,0,0,3152000000
2025-12-24,16.09,16.31,16.37,15.97,16517,0,0,3152000000
2025-12-23,16.17,16.03,16.18,16.01,15391,0,0,3152000000
2025-12-22,16.21,16.17,16.44,16.15,16706,0,0,3152000000
2025-12-19,15.9,16.23,16.29,15.9,18103,0,0,3152000000
2025-12-18,15.95,15.9,16.17,15.89,14826,0,0,3152000000
2025-12-17,15.97,16.0,16.05,15.6,22338,0,0,3152000000
2025-12-16,16.2,15.96,16.29,15.9,18836,0,0,3152000000
2025-12-15,16.49,16.23,16.55,16.21,14839,0,0,3152000000
2025-12-12,16.45,16.48,16.64,16.36,14921,0,0,3152000000
2025-12-11,16.76,16.44,16.79,16.42,20043,0,0,3152000000
2025-12-10,16.68,16.71,16.87,16.6,15044,0,0,3152000000
2025-12-09,16.91,16.78,17.09,16.76,18727,0,0,3152000000
2025-12-08,16.99,16.91,17.06,16.86,21210,0,0,3152000000
2025-12-05,16.6,16.95,16.97,16.46,23189,0,0,3152000000
2025-12-04,16.76,16.7,17.03,16.55,26844,0,0,3152000000
2025-12-03,17.19,16.73,17.24,16.67,30538,0,0,3152000000
2025-12-02,17.43,17.21,17.76,17.16,66218,0,0,3152000000
2025-12-01,16.72,17.33,17.54,16.7,65900,0,0,3152000000
2025-11-28,16.65,16.72,16.73,16.41,25700,0,0,3152000000
2025-11-27,16.69,16.65,16.76,16.51,18557,0,0,3152000000
2025-11-26,16.63,16.59,16.86,16.57,17029,0,0,3152000000
2025-11-25,16.7,16.68,16.86,16.53,20961,0,0,3152000000
2025-11-24,16.23,16.51,16.58,16.1,23130,0,0,3152000000
2025-11-21,16.65,16.1,16.8,16.06,29287,0,0,3152000000
2025-11-20,17.1,16.68,17.11,16.65,23786,0,0,3152000000
2025-11-19,17.35,16.94,17.35,16.92,28062,0,0,3152000000
2025-11-18,17.41,17.31,17.46,17.23,25041,0,0,3152000000
2025-11-17,17.54,17.48,17.57,17.31,22831,0,0,3152000000
2025-11-14,17.19,17.53,17.87,17.18,41965,0,0,3152000000
2025-11-13,17.22,17.29,17.44,17.08,30411,0,0,3152000000
2025-11-12,17.53,17.18,17.53,17.1,36789,0,0,3152000000
2025-11-11,17.7,17.53,17.7,17.5,24571,0,0,3152000000
2025-11-10,17.78,17.66,17.85,17.53,28176,0,0,3152000000
2025-11-07,17.8,17.73,17.91,17.6,38224,0,0,3152000000
2025-11-06,18.13,17.94,18.13,17.83,27130,0,0,3152000000
2025-11-05,17.84,18.0,18.11,17.7,33776,0,0,3152000000
2025-11-04,17.95,17.9,18.09,17.74,32190,0,0,3152000000
2025-11-03,17.87,17.92,17.93,17.65,37785,0,0,3152000000
2025-10-31,17.33,17.88,17.88,17.32,70551,0,0,3152000000
2025-10-30,18.45,17.53,18.45,17.29,149893,0,0,3152000000
2025-10-29,19.95,20.03,20.09,19.75,36025,0,0,3152000000
2025-10-28,19.8,20.04,20.25,19.69,46494,0,0,3152000000
2025-10-27,19.7,19.8,19.95,19.62,40597,0,0,3152000000
2025-10-24,19.31,19.53,19.59,19.1,41875,0,0,3152000000
2025-10-23,19.28,19.34,19.5,18.9,46646,0,0,3152000000
2025-10-22,20.18,19.42,20.33,19.41,84034,0,0,3152000000
2025-10-21,19.17,19.37,19.43,19.01,25190,0,0,3152000000
2025-10-20,19.03,19.15,19.38,18.98,35790,0,0,3152000000
2025-10-17,19.5,18.88,19.6,18.86,40588,0,0,3152000000
2025-10-16,19.91,19.5,19.91,19.42,30947,0,0,3152000000
2025-10-15,19.46,19.74,19.74,19.23,32222,0,0,3152000000
2025-10-14,20.01,19.36,20.2,19.32,50999,0,0,3152000000
2025-10-13,19.8,19.85,19.87,18.9,56710,0,0,3152000000
2025-10-10,20.62,20.41,21.11,20.38,52964,0,0,3152000000
2025-10-09,20.7,20.6,20.83,20.47,41904,0,0,3152000000
2025-09-30,20.86,20.51,20.86,20.48,42774,0,0,3152000000
2025-09-29,20.53,20.69,20.84,20.27,38092,0,0,3152000000
2025-09-26,21.0,20.54,21.0,20.52,45630,0,0,3152000000
2025-09-25,21.19,21.06,21.43,21.02,50294,0,0,3152000000
2025-09-24,21.18,21.26,21.43,20.9,52021,0,0,3152000000
2025-09-23,21.8,21.29,21.98,20.93,82411,0,0,3152000000
2025-09-22,22.01,21.92,22.3,21.78,72756,0,0,3152000000
2025-09-19,22.7,22.22,22.95,22.04,124895,0,0,3152000000
2025-09-18,21.91,23.0,24.3,21.83,257518,0,0,3152000000
2025-09-17,21.61,21.84,22.08,21.45,77147,0,0,3152000000
2025-09-16,21.15,21.65,21.69,21.0,81467,0,0,3152000000
2025-09-15,21.1,21.07,21.4,20.9,44659,0,0,3152000000
2025-09-12,21.43,21.03,21.48,21.03,54281,0,0,3152000000
2025-09-11,20.97,21.43,21.47,20.61,60355,0,0,3152000000
2025-09-10,21.15,20.92,21.35,20.92,47974,0,0,3152000000
2025-09-09,21.74,21.24,21.74,21.02,58228,0,0,3152000000
2025-09-08,21.52,21.8,21.95,21.51,71173,0,0,3152000000
2025-09-05,20.98,21.66,21.78,20.78,72038,0,0,3152000000
2025-09-04,21.13,20.98,21.54,20.63,81353,0,0,3152000000
2025-09-03,21.84,21.19,22.1,21.11,107836,0,0,3152000000
2025-09-02,22.41,22.07,22.73,21.36,187803,0,0,3152000000
2025-09-01,21.91,21.67,22.19,21.58,94578,0,0,3152000000
2025-08-29,23.0,21.91,23.05,21.61,212950,0,0,3152000000
2025-08-28,24.0,23.93,24.39,23.25,111148,0,0,3152000000
2025-08-27,24.65,23.76,25.13,23.62,126300,0,0,3152000000
2025-08-26,24.41,24.54,24.88,24.33,82821,0,0,3152000000
2025-08-25,24.7,24.51,24.96,24.36,131490,0,0,3152000000
2025-08-22,24.81,24.91,25.5,24.5,159070,0,0,3152000000
2025-08-21,24.95,24.47,25.54,24.35,121070,0,0,3152000000
2025-08-20,25.18,24.78,25.25,24.37,161493,0,0,3152000000
2025-08-19,24.2,25.47,25.96,23.9,239151,0,0,3152000000
2025-08-18,24.23,24.49,25.24,24.0,194778,0,0,3152000000
2025-08-15,23.45,23.93,24.19,23.33,154422,0,0,3152000000
2025-08-14,23.38,23.45,24.04,22.96,180851,0,0,3152000000
2025-08-13,23.1,23.24,23.66,23.0,135900,0,0,3152000000
2025-08-12,22.97,23.19,23.52,22.55,147073,0,0,3152000000
2025-08-11,21.73,23.07,23.33,21.53,181379,0,0,3152000000
2025-08-08,21.82,21.57,21.9,21.52,71862,0,0,3152000000
2025-08-07,21.85,21.99,22.07,21.7,103434,0,0,3152000000
2025-08-06,21.09,21.86,22.05,21.06,131989,0,0,3152000000
2025-08-05,20.86,21.18,21.37,20.81,85398,0,0,3152000000
2025-08-04,20.18,20.74,20.75,20.15,42362,0,0,3152000000
2025-08-01,20.22,20.36,20.45,20.21,43360,0,0,3152000000
2025-07-31,20.7,20.31,20.93,20.22,67205,0,0,3152000000
2025-07-30,20.81,20.68,20.88,20.49,63794,0,0,3152000000
2025-07-29,21.13,20.96,21.65,20.75,91524,0,0,3152000000
2025-07-28,21.2,21.25,21.3,21.03,56713,0,0,3152000000
2025-07-25,20.99,21.1,21.18,20.87,47866,0,0,3152000000
2025-07-24,20.83,20.99,21.16,20.8,66581,0,0,3152000000
2025-07-23,21.28,20.86,21.77,20.85,100465,0,0,3152000000
2025-07-22,21.45,21.38,21.68,21.18,86150,0,0,3152000000
2025-07-21,21.58,21.58,21.76,21.37,88154,0,0,3152000000
2025-07-18,21.58,21.46,21.63,21.11,116069,0,0,3152000000
2025-07-17,20.46,21.68,21.85,20.41,214868,0,0,3152000000
2025-07-16,20.67,20.55,21.16,20.47,105698,0,0,3152000000
2025-07-15,21.33,20.72,21.39,20.46,114293,0,0,3152000000
2025-07-14,21.29,21.13,21.55,20.92,114601,0,0,3152000000
2025-07-11,21.31,20.93,21.45,20.73,138704,0,0,3152000000
2025-07-10,21.89,21.4,22.46,21.32,240806,0,0,3152000000
2025-07-09,21.06,22.35,23.96,21.06,352773,0,0,3152000000
2025-07-08,20.71,20.37,20.73,20.17,151342,0,0,3152000000
2025-07-07,19.41,20.88,21.2,19.3,217591,0,0,3152000000
2025-07-04,19.71,19.48,19.77,19.45,73830,0,0,3152000000
2025-07-03,19.48,19.87,20.14,19.45,83992,0,0,3152000000
2025-07-02,19.76,19.63,20.15,19.46,85553,0,0,3152000000
2025-07-01,19.7,19.84,19.93,19.5,76852,0,0,3152000000
2025-06-30,19.42,19.72,20.04,19.32,94099,0,0,3152000000
2025-06-27,19.31,19.45,19.69,19.21,59111,0,0,3152000000
2025-06-26,19.17,19.3,19.56,19.17,60125,0,0,3152000000
2025-06-25,19.31,19.48,19.6,19.22,80681,0,0,3152000000
2025-06-24,18.72,19.37,19.61,18.65,97097,0,0,3152000000
2025-06-23,18.5,18.71,18.89,18.5,44160,0,0,3152000000
2025-06-20,18.8,18.69,19.05,18.6,60851,0,0,3152000000
