date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,35.46,33.56,36.34,32.81,515440,0,0,8618000000
2026-03-24,38.02,35.08,38.89,33.1,499643,0,0,8618000000
2026-03-23,38.75,37.21,41.39,36.81,350997,0,0,8618000000
2026-03-20,41.92,39.01,42.0,38.91,318338,0,0,8618000000
2026-03-19,40.01,41.92,42.75,40.01,397085,0,0,8618000000
2026-03-18,37.52,41.59,41.93,36.51,527208,0,0,8618000000
2026-03-17,38.37,36.6,38.96,36.5,201654,0,0,9008000000
2026-03-16,38.91,37.91,38.98,37.41,184613,0,0,9555000000
2026-03-13,40.25,38.13,40.4,38.0,287690,0,0,9555000000
2026-03-12,42.14,40.24,42.7,39.79,344338,0,0,9555000000
2026-03-11,43.64,41.94,43.87,41.58,371268,0,0,9555000000
2026-03-10,41.52,43.42,46.55,41.21,613495,0,0,10764000000
2026-03-09,38.03,40.44,40.67,36.87,358961,0,0,10764000000
2026-03-06,37.71,39.0,40.45,37.4,335342,0,0,10764000000
2026-03-05,38.68,38.16,38.86,36.99,295269,0,0,10764000000
2026-03-04,36.0,38.06,38.99,35.66,331067,0,0,10764000000
2026-03-03,40.01,36.07,40.51,35.92,347535,0,0,10764000000
2026-03-02,40.99,39.74,41.68,38.68,443096,0,0,10764000000
2026-02-27,37.3,40.02,43.27,37.23,611340,0,0,10764000000
2026-02-26,35.4,38.05,38.6,35.01,406601,0,0,10764000000
2026-02-25,33.65,35.45,35.82,33.07,297753,0,0,10764000000
2026-02-24,34.87,33.95,35.27,33.8,198580,0,0,10764000000
2026-02-13,34.76,34.7,36.2,34.31,244771,0,0,10764000000
2026-02-12,36.21,34.76,36.65,34.5,363839,0,0,10764000000
2026-02-11,39.72,37.14,40.87,37.14,397627,0,0,10764000000
2026-02-10,42.5,39.25,42.58,38.18,358305,0,0,10764000000
2026-02-09,38.91,41.45,41.9,38.24,439806,0,0,10764000000
2026-02-06,38.51,38.26,40.46,37.48,334024,0,0,10764000000
2026-02-05,38.9,39.83,41.99,38.48,422595,0,0,10764000000
2026-02-04,41.88,38.74,42.77,37.6,517067,0,0,10764000000
2026-02-03,38.65,41.3,42.7,37.03,626688,0,0,10764000000
2026-02-02,38.53,38.1,39.69,37.23,437651,0,0,10764000000
2026-01-30,37.26,38.41,40.4,37.2,625992,0,0,10764000000
2026-01-29,32.65,36.9,38.39,31.9,673713,0,0,10764000000
2026-01-28,35.11,33.27,35.2,33.02,313292,0,0,10764000000
2026-01-27,34.27,35.66,37.13,34.27,335814,0,0,10764000000
2026-01-26,36.66,34.78,38.48,34.33,496520,0,0,10764000000
2026-01-23,35.0,37.09,37.45,34.69,583524,0,0,10764000000
2026-01-22,33.74,34.9,35.33,33.49,320903,0,0,10764000000
2026-01-21,33.22,33.91,35.26,33.1,292097,0,0,10764000000
2026-01-20,35.43,33.2,36.49,32.6,370306,0,0,10764000000
2026-01-19,34.01,35.8,36.78,34.0,312263,0,0,10764000000
2026-01-16,35.8,34.94,36.48,34.9,349738,0,0,10764000000
2026-01-15,36.06,35.56,37.0,34.72,395028,0,0,10764000000
2026-01-14,38.11,37.01,39.11,36.2,571990,0,0,10764000000
2026-01-13,42.5,38.12,42.8,37.23,676664,0,0,10764000000
2026-01-12,41.8,44.4,47.9,40.53,885253,0,0,10764000000
2026-01-09,44.05,41.52,44.5,40.08,875800,0,0,10764000000
2026-01-08,44.72,43.5,44.98,41.5,820554,0,0,10764000000
2026-01-07,36.0,41.48,42.66,36.0,852241,0,0,10764000000
2026-01-06,36.8,37.78,39.49,35.9,797599,0,0,10764000000
2026-01-05,39.3,36.99,39.88,35.9,685113,0,0,10764000000
2025-12-31,36.7,39.07,40.26,36.03,851971,0,0,10764000000
2025-12-30,39.07,35.32,41.45,34.99,903311,0,0,10764000000
2025-12-29,35.0,36.55,38.56,33.19,906598,0,0,10764000000
2025-12-26,34.73,35.07,37.45,34.02,1115419,0,0,10764000000
2025-12-25,28.58,31.21,31.21,28.58,543125,0,0,10764000000
2025-12-24,23.02,26.01,26.39,23.02,608986,0,0,10764000000
2025-12-23,24.0,23.31,24.99,23.05,446757,0,0,10764000000
2025-12-22,25.6,23.82,26.0,23.46,572033,0,0,10764000000
2025-12-19,25.1,26.48,27.88,25.0,701923,0,0,10764000000
2025-12-18,22.1,24.38,24.63,21.95,552719,0,0,10764000000
2025-12-17,22.9,22.47,23.37,21.88,282950,0,0,10764000000
2025-12-16,24.34,23.16,24.34,22.61,364791,0,0,10764000000
2025-12-15,25.61,24.34,25.9,23.91,435625,0,0,10764000000
2025-12-12,23.24,24.55,25.25,22.36,593408,0,0,10764000000
2025-12-11,25.62,23.75,26.36,23.67,610000,0,0,10764000000
2025-12-10,23.21,23.88,24.34,23.14,434064,0,0,10764000000
2025-12-09,22.94,23.28,24.0,22.0,568023,0,0,10764000000
2025-12-08,23.01,22.85,24.97,22.3,689659,0,0,10764000000
2025-12-05,19.49,21.36,22.36,19.31,535514,0,0,10764000000
2025-12-04,18.98,19.25,19.76,18.79,209151,0,0,10764000000
2025-12-03,18.9,19.17,19.5,18.47,221304,0,0,10764000000
2025-12-02,18.73,18.84,19.05,18.61,125368,0,0,10764000000
2025-12-01,18.79,18.96,19.68,18.72,246925,0,0,10764000000
2025-11-28,17.59,18.42,18.47,17.59,202526,0,0,10764000000
2025-11-27,17.22,17.34,17.54,17.17,47626,0,0,10764000000
2025-11-26,17.78,17.21,17.81,17.2,70241,0,0,10764000000
2025-11-25,17.5,17.78,18.08,17.35,82128,0,0,10764000000
