date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,13.41,13.74,13.77,13.4,18635,0,0,1837000000
2026-03-24,13.2,13.41,13.57,12.84,18444,0,0,1837000000
2026-03-23,13.83,12.88,13.83,12.7,18158,0,0,1837000000
2026-03-20,13.77,13.96,14.03,13.76,11156,0,0,1837000000
2026-03-19,13.85,13.75,14.13,13.72,10709,0,0,1837000000
2026-03-18,13.55,14.04,14.09,13.55,17961,0,0,1837000000
2026-03-17,13.95,13.5,13.98,13.49,17410,0,0,1722000000
2026-03-16,14.29,13.85,14.53,13.82,24281,0,0,1722000000
2026-03-13,14.03,14.29,14.39,13.74,27025,0,0,1722000000
2026-03-12,14.88,14.02,14.93,14.01,28155,0,0,1722000000
2026-03-11,15.11,14.78,15.2,14.7,14694,0,0,1722000000
2026-03-10,14.67,15.08,15.17,14.67,15475,0,0,1838000000
2026-03-09,14.06,14.66,14.83,14.06,16475,0,0,1838000000
2026-03-06,14.22,14.38,14.46,14.12,8067,0,0,1838000000
2026-03-05,13.99,14.19,14.23,13.92,12334,0,0,1838000000
2026-03-04,13.75,13.8,14.1,13.62,16616,0,0,1838000000
2026-03-03,14.32,13.82,14.4,13.82,18381,0,0,1838000000
2026-03-02,14.13,14.28,14.49,13.6,24749,0,0,1838000000
2026-02-27,13.95,14.44,14.57,13.9,18588,0,0,1838000000
2026-02-26,13.97,13.88,14.2,13.77,11302,0,0,1838000000
2026-02-25,14.06,13.91,14.25,13.84,10058,0,0,1838000000
2026-02-24,13.77,14.0,14.11,13.77,9865,0,0,1838000000
2026-02-13,13.41,13.71,13.85,13.41,9586,0,0,1838000000
2026-02-12,13.7,13.5,13.8,13.46,12681,0,0,1838000000
2026-02-11,13.07,13.69,13.84,13.01,27422,0,0,1838000000
2026-02-10,13.29,13.08,13.3,13.03,8125,0,0,1838000000
2026-02-09,12.66,13.14,13.24,12.66,21662,0,0,1838000000
2026-02-06,12.37,12.57,12.74,12.2,8460,0,0,1838000000
2026-02-05,12.37,12.39,12.54,12.23,6579,0,0,1838000000
2026-02-04,12.53,12.43,12.67,12.38,6654,0,0,1838000000
2026-02-03,12.13,12.55,12.58,12.13,10508,0,0,1838000000
2026-02-02,12.08,12.09,12.54,12.08,11497,0,0,1838000000
2026-01-30,12.01,12.33,12.33,11.9,16533,0,0,1838000000
2026-01-29,12.2,12.06,12.36,12.01,21055,0,0,1838000000
2026-01-28,12.93,12.34,12.93,12.15,26357,0,0,1838000000
2026-01-27,13.07,12.88,13.19,12.8,18154,0,0,1838000000
2026-01-26,13.26,12.98,13.27,12.9,12683,0,0,1838000000
2026-01-23,13.33,13.21,13.58,13.16,14769,0,0,1838000000
2026-01-22,13.22,13.43,13.54,13.03,15933,0,0,1838000000
2026-01-21,12.92,13.21,13.24,12.88,15821,0,0,1838000000
2026-01-20,12.94,12.95,13.03,12.85,11210,0,0,1838000000
2026-01-19,13.04,13.05,13.18,12.87,8397,0,0,1838000000
2026-01-16,13.28,13.1,13.36,13.04,13999,0,0,1838000000
2026-01-15,12.94,13.32,13.47,12.85,24036,0,0,1838000000
2026-01-14,12.81,12.94,13.07,12.69,17226,0,0,1838000000
2026-01-13,13.05,12.82,13.15,12.81,15416,0,0,1838000000
2026-01-12,12.89,13.09,13.12,12.8,23330,0,0,1838000000
2026-01-09,13.6,13.05,13.6,12.99,40461,0,0,1838000000
2026-01-08,13.85,13.59,13.85,13.48,20510,0,0,1838000000
2026-01-07,13.62,13.85,13.85,13.36,36083,0,0,1838000000
2026-01-06,12.93,13.41,13.64,12.81,32733,0,0,1838000000
2026-01-05,12.83,12.8,13.23,12.63,35360,0,0,1838000000
2025-12-31,13.45,12.76,13.45,12.51,27225,0,0,1838000000
