date,open,close,high,low,volume,amount,turnover,market_cap
2026-03-25,9.14,9.35,9.35,9.06,119794,0,0,2965000000
2026-03-24,8.85,9.1,9.23,8.74,150319,0,0,2965000000
2026-03-23,9.3,8.62,9.3,8.56,186304,0,0,2965000000
2026-03-20,9.68,9.36,9.89,9.28,124852,0,0,2965000000
2026-03-19,9.94,9.59,9.94,9.48,139179,0,0,2965000000
2026-03-18,10.0,10.04,10.08,9.82,96336,0,0,2965000000
2026-03-17,10.5,9.86,10.5,9.78,160297,0,0,2734000000
2026-03-16,9.94,10.25,10.54,9.82,179885,0,0,2734000000
2026-03-13,9.87,9.95,10.18,9.7,155529,0,0,2734000000
2026-03-12,10.07,9.88,10.1,9.79,104995,0,0,2734000000
2026-03-11,10.25,10.08,10.44,9.97,182342,0,0,2734000000
2026-03-10,10.02,10.12,10.29,9.9,160871,0,0,3041000000
2026-03-09,9.56,10.02,10.15,9.47,207902,0,0,3041000000
2026-03-06,9.29,9.74,9.76,9.22,167151,0,0,3041000000
2026-03-05,9.21,9.29,9.58,9.21,162260,0,0,3041000000
2026-03-04,8.88,9.05,9.13,8.81,144835,0,0,3041000000
2026-03-03,9.46,8.94,9.58,8.91,185156,0,0,3041000000
2026-03-02,9.49,9.45,9.68,9.22,254701,0,0,3041000000
2026-02-27,9.69,9.67,9.77,9.47,220085,0,0,3041000000
2026-02-26,9.35,9.76,9.84,9.27,294613,0,0,3041000000
2026-02-25,9.57,9.36,9.68,9.3,315337,0,0,3041000000
2026-02-24,9.39,9.62,9.7,9.3,391502,0,0,3041000000
2026-02-13,9.78,9.44,9.98,9.41,613288,0,0,3041000000
2026-02-12,11.0,10.46,11.04,10.46,403988,0,0,3041000000
2026-02-11,11.62,11.62,11.62,9.84,1055515,0,0,3041000000
2026-02-10,10.56,10.56,10.56,10.56,66181,0,0,3041000000
2026-02-09,9.0,9.6,9.81,8.98,350149,0,0,3041000000
2026-02-06,8.9,8.95,9.13,8.82,94804,0,0,3041000000
2026-02-05,8.95,8.92,9.11,8.9,92777,0,0,3041000000
2026-02-04,9.1,9.04,9.18,8.92,111931,0,0,3041000000
2026-02-03,9.13,9.1,9.18,8.85,180979,0,0,3041000000
2026-02-02,8.5,8.92,9.25,8.5,284678,0,0,3041000000
2026-01-30,8.56,8.48,8.7,8.43,113439,0,0,3041000000
2026-01-29,8.45,8.56,8.95,8.44,217395,0,0,3041000000
2026-01-28,8.62,8.39,8.69,8.34,115346,0,0,3041000000
2026-01-27,8.73,8.61,8.82,8.46,117597,0,0,3041000000
2026-01-26,8.95,8.75,9.1,8.64,165499,0,0,3041000000
2026-01-23,9.06,8.98,9.09,8.9,118848,0,0,3041000000
2026-01-22,9.06,9.06,9.15,8.91,100343,0,0,3041000000
2026-01-21,8.82,9.03,9.15,8.7,117499,0,0,3041000000
2026-01-20,8.73,8.81,8.9,8.64,117787,0,0,3041000000
2026-01-19,8.89,8.75,8.89,8.65,101336,0,0,3041000000
2026-01-16,8.95,8.86,9.09,8.79,102459,0,0,3041000000
2026-01-15,8.88,8.93,9.11,8.78,128173,0,0,3041000000
2026-01-14,8.78,8.88,9.0,8.66,170871,0,0,3041000000
2026-01-13,8.73,8.76,9.04,8.73,179636,0,0,3041000000
2026-01-12,8.98,8.73,9.09,8.72,174809,0,0,3041000000
